,symbol,date,close,volume,change,percentChange
13907,MPC,2020-11-09,36.470001,17209800.0,0.79,2.214
13908,MPC,2020-11-06,31.58,7181600.0,-0.12,-0.379
13909,MPC,2020-11-05,31.83,7109500.0,0.18,0.569
13910,MPC,2020-11-04,31.700001,7392500.0,-0.22,-0.689
13911,MPC,2020-11-03,31.91,8395600.0,0.23,0.726
13912,MPC,2020-11-02,31.299999,11738200.0,2.38,8.23
13913,MPC,2020-10-30,29.5,8784600.0,1.0,3.509
13914,MPC,2020-10-29,28.83,6478500.0,1.82,6.738
13915,MPC,2020-10-28,27.5,8389000.0,0.23,0.843
13916,MPC,2020-10-27,28.190001,4681200.0,-0.25,-0.879
13917,MPC,2020-10-26,28.6,6438500.0,-0.65,-2.222
13918,MPC,2020-10-23,29.889999,6050900.0,0.02,0.067
13919,MPC,2020-10-22,29.51,6250000.0,0.9,3.146
13920,MPC,2020-10-21,28.82,5732500.0,0.08,0.278
13921,MPC,2020-10-20,29.24,6047600.0,0.64,2.238
13922,MPC,2020-10-19,28.25,8570100.0,-1.14,-3.879
13923,MPC,2020-10-16,29.370001,5024100.0,-0.97,-3.197
13924,MPC,2020-10-15,30.540001,5150200.0,1.44,4.948
13925,MPC,2020-10-14,29.91,4926200.0,0.37,1.253
13926,MPC,2020-10-13,29.379999,6551800.0,-0.79,-2.618
13927,MPC,2020-10-12,30.49,4393100.0,0.52,1.735
13928,MPC,2020-10-09,30.120001,7514000.0,-1.23,-3.923
13929,MPC,2020-10-08,31.120001,6636000.0,1.73,5.886
13930,MPC,2020-10-07,29.209999,5507800.0,0.22,0.759
13931,MPC,2020-10-06,28.83,5367900.0,-0.94,-3.158
13932,MPC,2020-10-05,29.24,6615100.0,0.54,1.882
13933,MPC,2020-10-02,28.27,7342400.0,1.45,5.406
13934,MPC,2020-10-01,27.709999,7880300.0,-1.06,-3.684
13935,MPC,2020-09-30,29.34,5786100.0,-0.25,-0.845
13936,MPC,2020-09-29,29.43,4856600.0,-0.49,-1.638
13937,MPC,2020-09-28,29.950001,7496000.0,0.49,1.663
13938,MPC,2020-09-25,28.629999,6647200.0,0.5,1.777
13939,MPC,2020-09-24,28.620001,9454400.0,0.11,0.386
13940,MPC,2020-09-23,28.73,8669200.0,-2.17,-7.023
13941,MPC,2020-09-22,31.040001,9786300.0,-0.06,-0.193
13942,MPC,2020-09-21,31.25,10301500.0,0.45,1.461
13943,MPC,2020-09-18,32.279999,12106500.0,0.54,1.701
13944,MPC,2020-09-17,32.119999,8454600.0,0.57,1.807
13945,MPC,2020-09-16,32.360001,9228800.0,1.05,3.354
13946,MPC,2020-09-15,31.09,5248500.0,-0.87,-2.722
13947,MPC,2020-09-14,32.02,9334900.0,0.53,1.683
13948,MPC,2020-09-11,31.25,8273000.0,0.94,3.101
13949,MPC,2020-09-10,30.27,8887000.0,-1.61,-5.05
13950,MPC,2020-09-09,31.77,7017500.0,-0.95,-2.903
13951,MPC,2020-09-08,32.330002,6645500.0,-0.71,-2.149
13952,MPC,2020-09-04,33.639999,7278900.0,-0.9,-2.606
13953,MPC,2020-09-03,34.259998,6314800.0,-0.84,-2.393
13954,MPC,2020-09-02,35.009998,5556900.0,-0.02,-0.057
13955,MPC,2020-09-01,34.970001,5048700.0,-0.04,-0.114
13956,MPC,2020-08-31,35.459999,5727700.0,-1.55,-4.188
13957,MPC,2020-08-28,37.09,7090800.0,1.93,5.489
13958,MPC,2020-08-27,34.98,7384700.0,-0.46,-1.298
13959,MPC,2020-08-26,35.330002,5174700.0,-0.99,-2.726
13960,MPC,2020-08-25,36.450001,7086600.0,-0.5,-1.353
13961,MPC,2020-08-24,36.810001,7215700.0,1.01,2.821
13962,MPC,2020-08-21,35.400002,6586100.0,-0.1,-0.282
13963,MPC,2020-08-20,35.619999,8117000.0,-0.96,-2.624
13964,MPC,2020-08-19,37.18,5357100.0,0.05,0.135
13965,MPC,2020-08-18,37.240002,5824200.0,-0.69,-1.819
13966,MPC,2020-08-17,38.650002,5424600.0,0.28,0.73
13967,MPC,2020-08-14,38.349998,5768100.0,1.3,3.509
13968,MPC,2020-08-13,37.259998,5040000.0,-0.24,-0.64
13969,MPC,2020-08-12,38.130001,8281900.0,0.1,0.263
13970,MPC,2020-08-11,36.950001,7622200.0,-1.05,-2.763
13971,MPC,2020-08-10,37.130001,9232600.0,0.23,0.623
13972,MPC,2020-08-07,36.669998,5467700.0,1.08,3.035
13973,MPC,2020-08-06,35.73,7172500.0,-0.34,-0.943
13974,MPC,2020-08-05,36.43,14966700.0,-1.65,-4.333
13975,MPC,2020-08-04,37.689999,13185700.0,-0.14,-0.37
13976,MPC,2020-08-03,38.57,24358900.0,0.17,0.443
13977,MPC,2020-07-31,38.200001,9998500.0,0.6,1.596
13978,MPC,2020-07-30,38.080002,5949200.0,-0.92,-2.359
13979,MPC,2020-07-29,39.91,5097300.0,1.57,4.095
13980,MPC,2020-07-28,38.119999,4821000.0,-0.16,-0.418
13981,MPC,2020-07-27,38.52,3290300.0,0.0,0.0
13982,MPC,2020-07-24,38.700001,3728500.0,-0.23,-0.591
13983,MPC,2020-07-23,38.880001,4573800.0,0.68,1.78
13984,MPC,2020-07-22,38.73,7550200.0,1.03,2.732
13985,MPC,2020-07-21,38.540001,6676400.0,1.25,3.352
13986,MPC,2020-07-20,36.75,7093400.0,-0.98,-2.597
13987,MPC,2020-07-17,37.93,10359900.0,0.29,0.77
13988,MPC,2020-07-16,37.389999,3380600.0,0.36,0.972
13989,MPC,2020-07-15,37.57,4801000.0,0.21,0.562
13990,MPC,2020-07-14,36.200001,8771300.0,1.32,3.784
13991,MPC,2020-07-13,35.310001,8333300.0,-1.01,-2.781
13992,MPC,2020-07-10,36.200001,9439700.0,2.99,9.003
13993,MPC,2020-07-09,33.349998,10668600.0,-0.91,-2.656
13994,MPC,2020-07-08,34.150002,12174100.0,-0.58,-1.67
13995,MPC,2020-07-07,34.689999,6752000.0,-0.85,-2.392
13996,MPC,2020-07-06,36.360001,6860000.0,-0.53,-1.437
13997,MPC,2020-07-02,36.07,5716300.0,-0.36,-0.988
13998,MPC,2020-07-01,35.68,6026400.0,-1.92,-5.106
13999,MPC,2020-06-30,37.380001,6542100.0,2.26,6.435
14000,MPC,2020-06-29,35.400002,4630900.0,-0.14,-0.394
14001,MPC,2020-06-26,35.369999,14780900.0,-1.02,-2.803
14002,MPC,2020-06-25,36.689999,8370700.0,1.11,3.12
14003,MPC,2020-06-24,36.23,7993800.0,-1.61,-4.255
14004,MPC,2020-06-23,38.799999,5808200.0,-0.25,-0.64
14005,MPC,2020-06-22,38.610001,10442600.0,0.97,2.577
14006,MPC,2020-06-19,38.189999,25989000.0,-3.57,-8.549
14007,MPC,2020-06-18,38.470001,6219300.0,1.52,4.114
14008,MPC,2020-06-17,37.130001,5495500.0,-1.37,-3.558
14009,MPC,2020-06-16,38.639999,7253800.0,-1.47,-3.665
14010,MPC,2020-06-15,37.84,9565800.0,3.04,8.736
14011,MPC,2020-06-12,36.619999,7687600.0,-1.01,-2.684
14012,MPC,2020-06-11,35.330002,10531700.0,-0.57,-1.588
14013,MPC,2020-06-10,39.189999,7984800.0,-0.62,-1.557
14014,MPC,2020-06-09,40.41,8264500.0,0.1,0.248
14015,MPC,2020-06-08,42.209999,14498100.0,-1.29,-2.966
14016,MPC,2020-06-05,41.560001,10867700.0,0.61,1.49
14017,MPC,2020-06-04,38.040001,9239300.0,-0.16,-0.419
14018,MPC,2020-06-03,38.59,9151200.0,0.09,0.234
14019,MPC,2020-06-02,37.720001,7533100.0,0.72,1.946
14020,MPC,2020-06-01,36.5,7414300.0,1.25,3.546
14021,MPC,2020-05-29,35.139999,11450400.0,0.36,1.035
14022,MPC,2020-05-28,35.18,6998100.0,-1.52,-4.142
14023,MPC,2020-05-27,36.580002,10878100.0,-1.15,-3.048
14024,MPC,2020-05-26,36.830002,10481800.0,-0.26,-0.701
14025,MPC,2020-05-22,35.57,5682700.0,-0.01,-0.028
14026,MPC,2020-05-21,35.689999,11427200.0,-1.12,-3.043
14027,MPC,2020-05-20,36.82,18678500.0,1.47,4.158
14028,MPC,2020-05-19,34.5,13057200.0,-0.1,-0.289
14029,MPC,2020-05-18,34.950001,13237600.0,2.59,8.004
14030,MPC,2020-05-15,30.299999,9469100.0,-0.35,-1.142
14031,MPC,2020-05-14,30.889999,7941400.0,0.86,2.864
14032,MPC,2020-05-13,31.049999,8503600.0,-0.64,-2.02
14033,MPC,2020-05-12,32.209999,7025500.0,-0.8,-2.424
14034,MPC,2020-05-11,32.700001,7232900.0,0.2,0.615
14035,MPC,2020-05-08,33.029999,8064300.0,1.39,4.393
14036,MPC,2020-05-07,30.780001,10622100.0,0.27,0.885
14037,MPC,2020-05-06,29.530001,7794700.0,-1.66,-5.322
14038,MPC,2020-05-05,31.139999,13474500.0,-3.16,-9.213
14039,MPC,2020-05-04,31.530001,13776100.0,2.99,10.477
14040,MPC,2020-05-01,29.24,7456900.0,-1.06,-3.498
14041,MPC,2020-04-30,32.080002,18487300.0,-1.02,-3.082
14042,MPC,2020-04-29,33.040001,15179700.0,3.24,10.872
14043,MPC,2020-04-28,28.43,8460700.0,1.21,4.445
14044,MPC,2020-04-27,26.450001,7702500.0,0.46,1.77
14045,MPC,2020-04-24,25.76,10757000.0,-0.5,-1.904
14046,MPC,2020-04-23,25.940001,9947800.0,0.49,1.925
14047,MPC,2020-04-22,24.690001,9894300.0,-0.21,-0.843
14048,MPC,2020-04-21,23.719999,11871900.0,-0.46,-1.902
14049,MPC,2020-04-20,24.85,9923400.0,1.41,6.015
14050,MPC,2020-04-17,25.450001,13646100.0,2.84,12.561
14051,MPC,2020-04-16,21.950001,11792600.0,-2.06,-8.58
14052,MPC,2020-04-15,23.98,8269100.0,-0.83,-3.345
14053,MPC,2020-04-14,26.299999,11312400.0,0.98,3.87
14054,MPC,2020-04-13,25.33,11670100.0,-1.47,-5.485
14055,MPC,2020-04-09,25.629999,15625800.0,-0.44,-1.688
14056,MPC,2020-04-08,24.309999,18008600.0,1.06,4.559
14057,MPC,2020-04-07,22.51,14246900.0,-2.88,-11.343
14058,MPC,2020-04-06,23.09,10180000.0,1.93,9.121
14059,MPC,2020-04-03,20.059999,14114500.0,-2.34,-10.446
14060,MPC,2020-04-02,21.219999,11990400.0,-0.97,-4.371
14061,MPC,2020-04-01,20.870001,9305100.0,-1.06,-4.834
14062,MPC,2020-03-31,23.620001,11631300.0,-1.91,-7.481
14063,MPC,2020-03-30,24.33,10263000.0,1.5,6.57
14064,MPC,2020-03-27,23.15,11426300.0,1.1,4.989
14065,MPC,2020-03-26,23.139999,18506600.0,0.89,4.0
14066,MPC,2020-03-25,21.110001,18300300.0,2.86,15.671
14067,MPC,2020-03-24,17.5,14391400.0,-0.49,-2.724
14068,MPC,2020-03-23,16.620001,12971100.0,-2.09,-11.17
14069,MPC,2020-03-20,18.950001,19580400.0,1.34,7.609
14070,MPC,2020-03-19,16.719999,17581700.0,-0.29,-1.705
14071,MPC,2020-03-18,16.75,17497000.0,-1.85,-9.946
14072,MPC,2020-03-17,20.299999,13424800.0,-0.53,-2.544
14073,MPC,2020-03-16,20.290001,14482400.0,-0.23,-1.121
14074,MPC,2020-03-13,24.92,17766900.0,-0.92,-3.56
14075,MPC,2020-03-12,22.889999,23939000.0,-5.28,-18.743
14076,MPC,2020-03-11,31.360001,13535400.0,-1.75,-5.285
14077,MPC,2020-03-10,34.52,12222900.0,-1.56,-4.324
14078,MPC,2020-03-09,33.82,14834800.0,1.93,6.052
14079,MPC,2020-03-06,39.150002,13937000.0,-0.99,-2.466
14080,MPC,2020-03-05,41.209999,15767100.0,-1.49,-3.489
14081,MPC,2020-03-04,45.880001,6923700.0,-0.22,-0.477
14082,MPC,2020-03-03,45.169998,8506400.0,-2.36,-4.965
14083,MPC,2020-03-02,47.73,11884700.0,-0.16,-0.334
14084,MPC,2020-02-28,47.419998,14193700.0,1.49,3.244
14085,MPC,2020-02-27,47.93,13247500.0,-2.75,-5.426
14086,MPC,2020-02-26,52.27,6040700.0,-0.84,-1.582
14087,MPC,2020-02-25,53.119999,8826300.0,-2.95,-5.261
14088,MPC,2020-02-24,55.869999,10276800.0,-1.13,-1.982
14089,MPC,2020-02-21,59.130001,6490700.0,-0.82,-1.368
14090,MPC,2020-02-20,60.259998,13576300.0,1.56,2.658
14091,MPC,2020-02-19,57.689999,7065100.0,1.04,1.836
14092,MPC,2020-02-18,56.470001,5258000.0,-0.71,-1.242
14093,MPC,2020-02-14,58.330002,6811500.0,-1.16,-1.95
14094,MPC,2020-02-13,59.5,6661100.0,0.81,1.38
14095,MPC,2020-02-12,58.93,8065000.0,0.64,1.098
14096,MPC,2020-02-11,56.759998,6780700.0,1.21,2.178
14097,MPC,2020-02-10,55.07,4114100.0,0.68,1.25
14098,MPC,2020-02-07,54.689999,5589000.0,-0.31,-0.564
14099,MPC,2020-02-06,55.459999,3571700.0,-0.36,-0.645
14100,MPC,2020-02-05,55.540001,6227700.0,1.53,2.833
14101,MPC,2020-02-04,53.389999,7009000.0,0.02,0.037
14102,MPC,2020-02-03,52.060001,7341400.0,-2.48,-4.547
14103,MPC,2020-01-31,54.5,9482400.0,0.51,0.945
14104,MPC,2020-01-30,54.349998,5282600.0,1.57,2.975
14105,MPC,2020-01-29,53.59,9915000.0,-1.01,-1.85
14106,MPC,2020-01-28,52.93,5148700.0,-0.09,-0.17
14107,MPC,2020-01-27,52.700001,7797200.0,-0.47,-0.884
14108,MPC,2020-01-24,54.490002,4607600.0,-0.65,-1.179
14109,MPC,2020-01-23,55.330002,5107000.0,-0.15,-0.27
14110,MPC,2020-01-22,55.970001,4152000.0,-0.52,-0.921
14111,MPC,2020-01-21,56.18,6499800.0,-0.22,-0.39
14112,MPC,2020-01-17,56.889999,6122600.0,-0.65,-1.13
14113,MPC,2020-01-16,57.529999,7222300.0,-0.92,-1.574
14114,MPC,2020-01-15,58.130001,7231300.0,-1.4,-2.352
14115,MPC,2020-01-14,59.84,5411900.0,0.37,0.622
14116,MPC,2020-01-13,59.619999,4044300.0,-0.64,-1.062
14117,MPC,2020-01-10,60.220001,4941400.0,0.56,0.939
14118,MPC,2020-01-09,59.389999,6179700.0,0.97,1.66
14119,MPC,2020-01-08,58.52,5585200.0,-0.4,-0.679
14120,MPC,2020-01-07,59.139999,6578000.0,1.46,2.531
14121,MPC,2020-01-06,58.220001,7878000.0,0.5,0.866
14122,MPC,2020-01-03,58.23,9671100.0,-2.83,-4.635
14123,MPC,2020-01-02,61.91,4497400.0,1.03,1.692
14124,MPC,2019-12-31,60.25,3356900.0,0.75,1.261
14125,MPC,2019-12-30,59.669998,3363100.0,-0.69,-1.143
14126,MPC,2019-12-27,60.380001,3682800.0,-0.31,-0.511
14127,MPC,2019-12-26,60.470001,3655300.0,-0.55,-0.901
14128,MPC,2019-12-24,60.970001,1570700.0,0.38,0.627
14129,MPC,2019-12-23,60.66,6449400.0,-0.79,-1.286
14130,MPC,2019-12-20,61.610001,8907200.0,-0.07,-0.113
14131,MPC,2019-12-19,61.130001,5252100.0,0.09,0.147
14132,MPC,2019-12-18,60.91,4787000.0,-0.43,-0.701
14133,MPC,2019-12-17,61.209999,5519400.0,0.23,0.377
14134,MPC,2019-12-16,60.75,8166000.0,1.54,2.601
14135,MPC,2019-12-13,58.610001,4836600.0,-0.63,-1.063
14136,MPC,2019-12-12,59.0,4380500.0,2.02,3.545
14137,MPC,2019-12-11,57.110001,7712000.0,-1.49,-2.543
14138,MPC,2019-12-10,58.669998,3993900.0,0.34,0.583
14139,MPC,2019-12-09,58.43,5609600.0,-0.68,-1.15
14140,MPC,2019-12-06,60.200001,3970100.0,-0.07,-0.116
14141,MPC,2019-12-05,59.849998,3205200.0,-0.31,-0.515
14142,MPC,2019-12-04,60.029999,3884100.0,-0.82,-1.348
14143,MPC,2019-12-03,60.029999,5006900.0,-0.06,-0.1
14144,MPC,2019-12-02,60.869999,4327700.0,-0.01,-0.016
14145,MPC,2019-11-29,60.639999,3545100.0,-0.6,-0.98
14146,MPC,2019-11-27,61.470001,4197100.0,-0.46,-0.743
14147,MPC,2019-11-26,61.669998,9866700.0,-0.84,-1.344
14148,MPC,2019-11-25,62.43,6855800.0,-0.03,-0.048
14149,MPC,2019-11-22,62.360001,2379300.0,-0.99,-1.563
14150,MPC,2019-11-21,63.240002,3841700.0,1.18,1.901
14151,MPC,2019-11-20,61.799999,8599600.0,0.05,0.081
14152,MPC,2019-11-19,61.849998,4757000.0,-1.93,-3.026
14153,MPC,2019-11-18,64.540001,3310700.0,0.03,0.047
14154,MPC,2019-11-15,64.690002,4468100.0,-0.23,-0.354
14155,MPC,2019-11-14,64.449997,4440400.0,-0.04,-0.062
14156,MPC,2019-11-13,64.25,4325600.0,-0.05,-0.078
14157,MPC,2019-11-12,64.900002,5518500.0,-1.03,-1.562
14158,MPC,2019-11-11,65.709999,2254900.0,0.27,0.413
14159,MPC,2019-11-08,66.230003,4488100.0,0.36,0.547
14160,MPC,2019-11-07,66.25,5980300.0,1.14,1.751
14161,MPC,2019-11-06,64.279999,5081400.0,-1.72,-2.606
14162,MPC,2019-11-05,66.440002,7018400.0,-1.78,-2.609
14163,MPC,2019-11-04,67.940002,6145100.0,1.02,1.524
14164,MPC,2019-11-01,66.470001,7377500.0,1.62,2.498
14165,MPC,2019-10-31,63.950001,15931200.0,-2.65,-3.979
14166,MPC,2019-10-30,66.190002,6873400.0,-2.5,-3.64
14167,MPC,2019-10-29,68.019997,7274800.0,0.25,0.369
14168,MPC,2019-10-28,67.580002,4748600.0,-0.71,-1.04
14169,MPC,2019-10-25,68.010002,6248200.0,1.66,2.502
14170,MPC,2019-10-24,66.349998,4898400.0,0.1,0.151
14171,MPC,2019-10-23,65.870003,5908200.0,0.78001,1.198
14172,MPC,2019-10-22,65.18,3468800.0,0.14,0.215
14173,MPC,2019-10-21,64.669998,4631300.0,-0.78,-1.192
14174,MPC,2019-10-18,65.139999,12749000.0,1.24,1.941
14175,MPC,2019-10-17,64.099998,7049100.0,0.81,1.28
14176,MPC,2019-10-16,62.689999,4325600.0,-1.06,-1.663
14177,MPC,2019-10-15,64.050003,4926300.0,1.1,1.747
14178,MPC,2019-10-14,63.139999,3811400.0,0.41,0.654
14179,MPC,2019-10-11,63.419998,8368500.0,0.51,0.811
14180,MPC,2019-10-10,61.93,4470600.0,1.13,1.859
14181,MPC,2019-10-09,60.560001,5461300.0,0.26,0.431
14182,MPC,2019-10-08,59.82,4838700.0,-0.07,-0.117
14183,MPC,2019-10-07,60.400002,3345200.0,-0.6,-0.984
14184,MPC,2019-10-04,60.740002,6181700.0,0.49,0.813
14185,MPC,2019-10-03,60.0,4462000.0,1.22,2.076
14186,MPC,2019-10-02,59.200001,5479400.0,-0.33,-0.554
14187,MPC,2019-10-01,60.380001,6307600.0,-0.88,-1.437
14188,MPC,2019-09-30,60.75,9311300.0,-1.41,-2.268
14189,MPC,2019-09-27,62.419998,13047100.0,1.02,1.661
14190,MPC,2019-09-26,60.84,9487000.0,1.14,1.91
14191,MPC,2019-09-25,60.150002,16650300.0,0.84,1.416
14192,MPC,2019-09-24,55.48,5520500.0,-0.25,-0.449
14193,MPC,2019-09-23,55.779999,5357300.0,1.43,2.631
14194,MPC,2019-09-20,55.099998,7932500.0,0.97,1.792
14195,MPC,2019-09-19,53.919998,3594500.0,-0.19,-0.351
14196,MPC,2019-09-18,53.759998,3247400.0,0.57,1.072
14197,MPC,2019-09-17,53.41,6123700.0,1.42,2.731
14198,MPC,2019-09-16,52.41,9626100.0,-1.23,-2.293
14199,MPC,2019-09-13,53.290001,7377100.0,-0.08,-0.15
14200,MPC,2019-09-12,53.189999,7028100.0,-0.03,-0.056
14201,MPC,2019-09-11,54.110001,6531700.0,-0.89,-1.618
14202,MPC,2019-09-10,54.48,6929700.0,0.81,1.509
14203,MPC,2019-09-09,53.580002,5218500.0,0.86,1.631
14204,MPC,2019-09-06,52.470001,5276500.0,-0.09,-0.171
14205,MPC,2019-09-05,52.48,8812500.0,1.14,2.22
14206,MPC,2019-09-04,50.66,4852000.0,0.46,0.916
14207,MPC,2019-09-03,49.639999,8002100.0,1.32,2.732
14208,MPC,2019-08-30,49.209999,5659600.0,0.45,0.923
14209,MPC,2019-08-29,48.560001,8793600.0,1.8,3.849
14210,MPC,2019-08-28,46.330002,4258100.0,1.02,2.251
14211,MPC,2019-08-27,45.330002,3927000.0,-1.13,-2.432
14212,MPC,2019-08-26,46.040001,9283900.0,-0.08,-0.173
14213,MPC,2019-08-23,45.759998,6215200.0,-0.69,-1.485
14214,MPC,2019-08-22,46.889999,3311900.0,-0.34,-0.72
14215,MPC,2019-08-21,47.23,3815900.0,-0.15,-0.317
14216,MPC,2019-08-20,46.720001,4452100.0,-0.27,-0.575
14217,MPC,2019-08-19,47.810001,5335800.0,0.81,1.723
14218,MPC,2019-08-16,46.220001,5028400.0,0.37,0.807
14219,MPC,2019-08-15,45.400002,6292800.0,0.89,2.0
14220,MPC,2019-08-14,44.630001,9399100.0,-1.92,-4.125
14221,MPC,2019-08-13,47.150002,5233100.0,0.92,1.99
14222,MPC,2019-08-12,46.349998,6857200.0,-1.41,-2.952
14223,MPC,2019-08-09,48.389999,4353800.0,-1.05,-2.124
14224,MPC,2019-08-08,49.52,7974700.0,1.2,2.483
14225,MPC,2019-08-07,48.130001,9238000.0,-0.67,-1.373
14226,MPC,2019-08-06,49.59,7722500.0,-1.68,-3.277
14227,MPC,2019-08-05,50.669998,8055900.0,-1.93,-3.669
14228,MPC,2019-08-02,53.619999,5094700.0,-1.48,-2.686
14229,MPC,2019-08-01,55.360001,8254600.0,-2.56,-4.42
14230,MPC,2019-07-31,56.389999,5682200.0,-0.64,-1.122
14231,MPC,2019-07-30,57.049999,3746300.0,0.89,1.585
14232,MPC,2019-07-29,56.16,4604200.0,-0.39,-0.69
14233,MPC,2019-07-26,56.84,3452900.0,0.48,0.852
14234,MPC,2019-07-25,56.5,5127200.0,-1.1,-1.91
14235,MPC,2019-07-24,57.619999,7114300.0,2.08,3.745
14236,MPC,2019-07-23,55.709999,3649900.0,0.51,0.924
14237,MPC,2019-07-22,55.220001,2725800.0,-0.18,-0.325
14238,MPC,2019-07-19,55.240002,3284800.0,-0.32,-0.576
14239,MPC,2019-07-18,55.360001,4279500.0,1.34,2.481
14240,MPC,2019-07-17,54.310001,4609600.0,-1.15,-2.074
14241,MPC,2019-07-16,55.68,6097600.0,0.89,1.624
14242,MPC,2019-07-15,54.830002,5764200.0,-0.68,-1.225
14243,MPC,2019-07-12,55.48,3792000.0,0.01,0.018
14244,MPC,2019-07-11,55.439999,4144700.0,0.18,0.326
14245,MPC,2019-07-10,54.98,3963100.0,-0.33,-0.597
14246,MPC,2019-07-09,54.639999,4702500.0,0.63,1.166
14247,MPC,2019-07-08,54.34,4642200.0,-0.36,-0.658
14248,MPC,2019-07-05,54.869999,3414000.0,0.82,1.517
14249,MPC,2019-07-03,54.32,3229500.0,-0.11,-0.202
14250,MPC,2019-07-02,54.490002,6677400.0,-0.24,-0.439
14251,MPC,2019-07-01,55.119999,8067900.0,-1.78,-3.128
14252,MPC,2019-06-28,55.880001,10298700.0,1.41,2.589
14253,MPC,2019-06-27,54.369999,7700200.0,0.12,0.221
14254,MPC,2019-06-26,54.209999,9095600.0,2.3,4.431
14255,MPC,2019-06-25,51.389999,5471700.0,0.01,0.019
14256,MPC,2019-06-24,51.599998,5949400.0,-0.59,-1.13
14257,MPC,2019-06-21,52.66,11668300.0,0.08,0.152
14258,MPC,2019-06-20,51.950001,10766000.0,1.42,2.81
14259,MPC,2019-06-19,49.66,7330300.0,-0.1,-0.201
14260,MPC,2019-06-18,49.639999,7502200.0,0.84,1.721
14261,MPC,2019-06-17,48.709999,8369100.0,0.73,1.521
14262,MPC,2019-06-14,47.959999,5463300.0,0.16,0.335
14263,MPC,2019-06-13,47.900002,6491400.0,0.46,0.97
14264,MPC,2019-06-12,46.970001,6600300.0,-0.67,-1.406
14265,MPC,2019-06-11,47.77,5619100.0,-0.37,-0.769
14266,MPC,2019-06-10,47.68,7440200.0,0.21,0.442
14267,MPC,2019-06-07,46.990002,10342900.0,-1.4,-2.893
14268,MPC,2019-06-06,48.099998,9358600.0,0.45,0.944
14269,MPC,2019-06-05,47.689999,7868200.0,-1.17,-2.395
14270,MPC,2019-06-04,48.490002,8225500.0,1.0,2.106
14271,MPC,2019-06-03,47.130001,8684100.0,1.02,2.212
14272,MPC,2019-05-31,45.990002,12939000.0,-0.22,-0.476
14273,MPC,2019-05-30,47.110001,8279000.0,-1.63,-3.344
14274,MPC,2019-05-29,48.990002,5894900.0,0.74,1.534
14275,MPC,2019-05-28,49.0,8418500.0,-1.59,-3.143
14276,MPC,2019-05-24,50.290001,4860800.0,-0.08,-0.159
14277,MPC,2019-05-23,50.139999,10245900.0,-0.94,-1.84
14278,MPC,2019-05-22,51.919998,5547700.0,-1.01,-1.908
14279,MPC,2019-05-21,53.279999,6908700.0,0.69,1.312
14280,MPC,2019-05-20,52.119999,5315900.0,0.42,0.812
14281,MPC,2019-05-17,51.950001,6239600.0,-0.41,-0.783
14282,MPC,2019-05-16,52.860001,11750700.0,1.56,3.041
14283,MPC,2019-05-15,51.189999,7209900.0,0.52,1.026
14284,MPC,2019-05-14,51.310001,7644100.0,0.31,0.608
14285,MPC,2019-05-13,50.720001,7505300.0,-1.59,-3.04
14286,MPC,2019-05-10,53.150002,10158900.0,0.16,0.302
14287,MPC,2019-05-09,52.959999,15870600.0,-2.21,-4.006
14288,MPC,2019-05-08,55.23,16021700.0,-2.65,-4.578
14289,MPC,2019-05-07,59.43,9697100.0,0.68,1.157
14290,MPC,2019-05-06,59.490002,6409400.0,0.24,0.405
14291,MPC,2019-05-03,59.959999,5626700.0,0.7,1.181
14292,MPC,2019-05-02,58.689999,6849500.0,-1.34,-2.232
14293,MPC,2019-05-01,59.950001,4991300.0,-1.15,-1.882
14294,MPC,2019-04-30,60.869999,5005400.0,-0.61,-0.992
14295,MPC,2019-04-29,60.990002,4506800.0,0.49,0.81
14296,MPC,2019-04-26,60.389999,6244500.0,0.1,0.166
14297,MPC,2019-04-25,60.650002,6554000.0,0.89,1.489
14298,MPC,2019-04-24,59.5,7056500.0,-1.55,-2.539
14299,MPC,2019-04-23,61.060001,6804700.0,-0.23,-0.375
14300,MPC,2019-04-22,61.130001,6186600.0,0.77,1.276
14301,MPC,2019-04-18,59.810001,6363800.0,-0.44,-0.73
14302,MPC,2019-04-17,60.240002,5500500.0,-0.46,-0.758
14303,MPC,2019-04-16,60.02,7899900.0,-0.47,-0.777
14304,MPC,2019-04-15,60.540001,7075900.0,-0.95,-1.545
14305,MPC,2019-04-12,61.59,10104400.0,-2.23,-3.494
14306,MPC,2019-04-11,63.110001,5284900.0,-0.74,-1.159
14307,MPC,2019-04-10,63.599998,8247800.0,1.25,2.005
14308,MPC,2019-04-09,62.16,6046900.0,-0.87,-1.38
14309,MPC,2019-04-08,63.360001,7353200.0,-0.22,-0.346
14310,MPC,2019-04-05,63.470001,7359600.0,2.08,3.388
14311,MPC,2019-04-04,61.349998,5838700.0,0.92,1.522
14312,MPC,2019-04-03,60.380001,6979400.0,0.0,0.0
14313,MPC,2019-04-02,59.919998,7284200.0,-0.77,-1.269
14314,MPC,2019-04-01,61.049999,6993500.0,0.59,0.976
14315,MPC,2019-03-29,59.849998,8245000.0,-1.55,-2.524
14316,MPC,2019-03-28,60.950001,5095500.0,-0.84,-1.359
14317,MPC,2019-03-27,62.189999,4793400.0,0.49,0.794
14318,MPC,2019-03-26,61.959999,4191500.0,0.14,0.226
14319,MPC,2019-03-25,61.169998,5190100.0,0.04,0.065
